seqname,tax_id
RS_GCF_000378725.1,s__Peptoniphilus_A_lacrimalis
RS_GCF_900098745.1,s__Actinomyces_glycerinitolerans
RS_GCF_003478445.1,s__TF01-11_sp003524945
GB_GCA_002686685.1,s__UBA8309_sp002686685
GB_GCA_003389215.1,s__MB-PLM-2_sp003389215
GB_GCA_007128175.1,s__Wenzhouxiangella_sp007128175
GB_GCA_001871125.1,s__CG1-02-37-114_sp001871125
RS_GCF_002836205.1,s__Shewanella_sp002836205
RS_GCF_001581005.1,s__Acetobacter_orleanensis
GB_GCA_002375935.1,s__UBA3574_sp002375935
RS_GCF_000875975.1,s__Parachlamydia_acanthamoebae
GB_GCA_002782365.1,s__2-02-FULL-39-13_sp002782365
GB_GCA_002779425.1,s__GCA-002779425_sp002779425
GB_GCA_001782825.1,s__XYB1-40-15_sp001782825
RS_GCF_000196495.1,s__Aliivibrio_salmonicida_A
RS_GCF_001437015.1,s__Atopobium_minutum
GB_GCA_002409585.1,s__UBA1033_sp002409585
RS_GCF_000750535.1,s__Weissella_ceti
GB_GCA_001771585.1,s__XYC2-FULL-46-14_sp001771585
GB_GCA_002424865.1,s__Rugosibacter_sp002424865
RS_GCF_000023025.1,s__Teredinibacter_turnerae_B
GB_GCA_002299265.1,s__UBA644_sp002299265
GB_GCA_003280605.1,s__TMED26_sp003280605
GB_GCA_002781265.1,s__UM-FILTER-36-11_sp002781265
GB_GCA_003169695.1,s__AV80_sp003169695
GB_GCA_002384055.1,s__BACL21_sp002384055
GB_GCA_003531055.1,s__Ruminococcus_H_sp003531055
GB_GCA_002724575.1,s__UBA887_sp002724575
GB_GCA_900315015.1,s__UBA9722_sp900315015
RS_GCF_000511065.1,s__Psychrobacter_sp000511065
GB_GCA_003218755.1,s__AV55_sp003218755
RS_GCF_003478935.1,s__KLE1615_sp900066985
RS_GCF_001263335.1,s__Dichelobacter_nodosus
RS_GCF_000769115.1,s__Porphyromonas_A_canoris
GB_GCA_001788495.1,s__GWA2-73-35_sp001788495
RS_GCF_000820525.2,s__Spiroplasma_poulsonii
RS_GCF_002217205.1,s__Flavobacterium_branchiophilum
GB_GCA_002786715.1,s__21-14-all-39-27_sp002786715
GB_GCA_002783105.1,s__CG1-02-43-31_sp002783105
RS_GCF_000564995.1,s__Lancefieldella_sp000564995
GB_GCA_001871445.1,s__UBA12086_sp001871445
GB_GCA_001820955.1,s__2-02-FULL-43-11_sp001820955
GB_GCA_002435305.1,s__UBA11996_sp002435305
RS_GCF_001553315.1,s__Veillonella_dispar_A
GB_GCA_003567855.1,s__PWMY01_sp003567855
RS_GCF_000550785.1,s__Corynebacterium_casei
RS_GCF_000237995.1,s__Pediococcus_claussenii
GB_GCA_002328835.1,s__UBA2161_sp002328835
RS_GCF_000012085.2,s__Borrelia_turicatae
RS_GCF_003460505.1,s__Eubacterium_G_sp000435815
RS_GCF_002008345.1,s__Clostridium_F_tepidum
GB_GCA_004293445.1,s__Haloferula_sp004293445
GB_GCA_002390285.1,s__Porticoccus_sp002390285
GB_GCA_002296225.1,s__UBA823_sp002296225
GB_GCA_005881275.1,s__40CM-4-65-16_sp005881275
GB_GCA_000437915.1,s__CAG-314_sp000437915
GB_GCA_002699365.1,s__GCA-2699365_sp002699365
GB_GCA_900314935.1,s__Prevotella_sp900314935
RS_GCF_000469345.1,s__Eubacterium_I_ramulus
GB_GCA_003389385.1,s__QQVM01_sp003389385
GB_GCA_002788395.1,s__GCA-002784865_sp002788395
RS_GCF_000744735.1,s__Porticoccus_hydrocarbonoclasticus
GB_GCA_007127745.1,s__UBA2664_sp007127745
GB_GCA_002413425.1,s__UBA1547_sp002413425
RS_GCF_000018865.1,s__Chloroflexus_aurantiacus
GB_GCA_001778875.1,s__2-01-FULL-45-33_sp001778875
GB_GCA_900313925.1,s__UBA2922_sp900313925
GB_GCA_001769125.1,s__GWF2-35-48_sp001769125
GB_GCA_000996025.1,s__C7867-006_sp000996025
GB_GCA_000991805.1,s__UBA12078_sp000991805
GB_GCA_001781335.1,s__UBA10103_sp001781335
GB_GCA_003556385.1,s__E29-bin54_sp003556385
GB_GCA_002103105.1,s__Zag111_sp002103105
GB_GCA_002320595.1,s__UBA1685_sp002320595
GB_GCA_001784805.1,s__UBA2206_sp001784805
GB_GCA_005881595.1,s__SCGC-AG-212-J23_sp005881595
GB_GCA_000981645.1,s__ASP10-05a_sp000981645
RS_GCF_001310815.1,s__Pseudovibrio_denitrificans
RS_GCF_000407365.1,s__Enterococcus_C_asini
RS_GCF_002006355.1,s__Clostridium_S_felsineum
RS_GCF_000312125.1,s__Timonella_senegalensis
RS_GCF_000702525.1,s__FD2005_sp000702525
GB_GCA_002785295.1,s__UBA1558_sp002785295
GB_GCA_002364005.1,s__UBA1924_sp002364005
GB_GCA_002363615.1,s__UBA3212_sp002363615
GB_GCA_001304215.1,s__SM1-46_sp001304215
RS_GCF_000024425.1,s__Meiothermus_ruber
RS_GCF_004010325.2,s__Mesorhizobium_sp004010325
GB_GCA_001626655.1,s__S15-B10_sp001626655
GB_GCA_001793095.1,s__HO2-FULL-38-9_sp001793095
GB_GCA_002168075.1,s__TMED25_sp002168075
GB_GCA_001799715.1,s__UBA9959_sp001799715
RS_GCF_004295125.1,s__Dorea_scindens
GB_GCA_000493965.1,s__Aminicenans_sakinawicola
GB_GCA_003553465.1,s__PWEI01_sp003553465
GB_GCA_900321685.1,s__Eubacterium_A_sp900321685
GB_GCA_000989305.1,s__UBA12158_sp000989305
GB_GCA_001689535.1,s__Paramuribaculum_sp001689535
GB_GCA_007123265.1,s__SLAD01_sp007123265
RS_GCF_003692965.1,s__Lactobacillus_sp003692965
GB_GCA_001437855.1,s__Nanopelagicus_sp001437855
RS_GCF_001282625.1,s__Fermentimonas_massiliensis
RS_GCF_003050905.1,s__Cereibacter_azotoformans
GB_GCA_007132995.1,s__SLNP01_sp007132995
RS_GCF_002954355.1,s__Nonlabens_tegetincola
GB_GCA_001567485.1,s__OLB13_sp001567485
RS_GCF_000238115.1,s__Peptoanaerobacter_stomatis
GB_GCA_002368805.1,s__Firm-16_sp002368805
GB_GCA_007124395.1,s__SLMJ01_sp007124395
GB_GCA_001873215.1,s__CG2-30-37-29_sp001873215
GB_GCA_002414865.1,s__UBA5938_sp002414865
GB_GCA_002438805.1,s__RC9_sp002438805
GB_GCA_007134665.1,s__SKRC01_sp007134665
GB_GCA_001438335.1,s__Pelagibacter_sp001438335
RS_GCF_000233695.2,s__Desulfobacter_postgatei
GB_GCA_002450655.1,s__UBA6940_sp002450655
GB_GCA_001771505.1,s__XYB2-FULL-36-35_sp001771505
RS_GCF_003477405.1,s__AM07-15_sp003477405
RS_GCF_000517565.1,s__Desulfurella_acetivorans
GB_GCA_002376045.1,s__UBA3567_sp002376045
RS_GCF_000025885.1,s__Aminobacterium_colombiense
GB_GCA_003553625.1,s__Halomonas_sp003553625
GB_GCA_900546925.1,s__RC9_sp900546925
RS_GCF_004376175.1,s__Bacillus_M_halodurans
GB_GCA_001784875.1,s__UBA11712_sp001784875
GB_GCA_002715065.1,s__AAA300-D14_sp002715065
RS_GCF_000016085.1,s__Chlorobium_phaeovibrioides
RS_GCF_004524775.1,s__Helcococcus_ovis
GB_GCA_002787295.1,s__GCA-002782225_sp002787295
RS_GCF_900128485.1,s__Duodenibacillus_massiliensis
GB_GCA_007120425.1,s__SKNS01_sp007120425
GB_GCA_001801745.1,s__HIGHO2-12-38-15_sp001801745
RS_GCF_001580195.1,s__Akkermansia_sp001580195
GB_GCA_002348465.1,s__UBA2589_sp002348465
GB_GCA_002352215.1,s__UphvI-Ar2_sp002352215
GB_GCA_003561715.1,s__CSSED11-315_sp003561715
GB_GCA_002457245.1,s__HTCC2207_sp002457245
GB_GCA_001798135.1,s__2-12-FULL-40-28_sp001798135
GB_GCA_002347925.1,s__UBA12225_sp002347925
GB_GCA_000434055.1,s__CAG-488_sp000434055
GB_GCA_002436405.1,s__UBA6503_sp002436405
RS_GCF_002915175.1,s__Agrobacterium_rosae
RS_GCF_001458595.1,s__Clostridium_neonatale
RS_GCF_900456775.1,s__Clostridium_P_ventriculi
GB_GCA_001871015.1,s__UBA1559_sp001871015
GB_GCA_000434675.1,s__CAG-1138_sp000434675
RS_GCF_002043005.1,s__Martelella_mediterranea
RS_GCF_000350105.1,s__Richelia_intracellularis
GB_GCA_003134685.1,s__UBA4720_sp003134685
GB_GCA_001789445.1,s__2-01-FULL-39-24_sp001789445
RS_GCF_004803915.1,s__Duncaniella_sp001689425
RS_GCF_002924625.1,s__Petrotoga_sibirica
GB_GCA_001872945.1,s__GWC2-39-10_sp001872945
RS_GCF_001983955.1,s__Streptococcus_oralis_H
GB_GCA_001776505.1,s__WO2-FULL-40-11_sp001776505
RS_GCF_002844395.1,s__Herbivorax_saccincola
GB_GCA_007135125.1,s__SLJK01_sp007135125
GB_GCA_002788675.1,s__CG1-02-43-31_sp002788675
RS_GCF_001467745.1,s__Tatlockia_jamestowniensis
RS_GCF_000970855.1,s__Lactobacillus_helsingborgensis
GB_GCA_005809105.1,s__SYLI01_sp005809105
GB_GCA_002343505.1,s__Prosthecobacter_sp002343505
GB_GCA_007122505.1,s__PUPG01_sp007122505
RS_GCF_000980835.1,s__Corynebacterium_kutscheri
GB_GCA_005798905.1,s__VBAS01_sp005798905
RS_GCF_002810365.1,s__Psychrobacter_sp002810365
GB_GCA_002432865.1,s__Cloacimonas_sp002432865
GB_GCA_001785675.1,s__UBA9973_sp001785675
GB_GCA_900313905.1,s__UBA7748_sp900313905
RS_GCF_000011565.1,s__Protochlamydia_amoebophila
GB_GCA_002427105.1,s__UBA7646_sp002427105
RS_GCF_003725955.1,s__Slackia_A_isoflavoniconvertens
GB_GCA_002335945.1,s__HTCC2207_sp002335945
RS_GCF_002934455.1,s__Trinickia_symbiotica
RS_GCF_002441855.2,s__Eubacterium_maltosivorans
GB_GCA_900319075.1,s__Ruminococcus_D_sp900319075
GB_GCA_002243285.1,s__Fluviicola_riflensis
GB_GCA_001790855.1,s__2-02-FULL-38-14-A_sp001790855
GB_GCA_002438605.1,s__Ruminococcus_sp002438605
RS_GCF_000202835.1,s__Acidiphilium_multivorum
GB_GCA_002699165.1,s__TMED-70_sp002699165
GB_GCA_002452735.1,s__UBA5633_sp002452735
RS_GCF_001431705.1,s__PN-J185_sp001431705
RS_GCF_900209925.1,s__Anaerobutyricum_hallii_A
GB_GCA_005799205.1,s__F1-60-MAGs104_sp005799205
GB_GCA_007121115.1,s__PUOA01_sp007121115
GB_GCA_007120095.1,s__SKOM01_sp007120095
RS_GCF_900156265.1,s__Acidiphilium_rubrum
GB_GCA_003556605.1,s__B1Sed10-166_sp003556605
GB_GCA_003166025.1,s__Fen-671_sp003166025
RS_GCF_900232105.1,s__Kuenenia_stuttgartiensis
RS_GCF_001955655.1,s__Viridibacillus_arenosi
GB_GCA_001771545.1,s__XYD2-FULL-41-8_sp001771545
RS_GCF_000406945.1,s__Enterococcus_C_dispar
GB_GCA_002424365.1,s__UBA4844_sp002424365
RS_GCF_900128955.1,s__Tissierella_praeacuta
GB_GCA_002337925.1,s__Anaerospora_sp002337925
GB_GCA_002292265.1,s__MS024-2A_sp002292265
RS_GCF_002504165.1,s__Pacificitalea_manganoxidans
GB_GCA_002785215.1,s__CG1-02-37-22_sp002785215
GB_GCA_003567395.1,s__PUOA01_sp003567395
GB_GCA_002491605.1,s__UBA1409_sp002491605
GB_GCA_001804285.1,s__2-12-FULL-44-17_sp001804285
GB_GCA_001872605.1,s__CG2-30-59-28_sp001872605
GB_GCA_002469895.1,s__Coraliomargarita_sp002469895
GB_GCA_005772955.1,s__Gemmata_sp005772955
GB_GCA_001799575.1,s__YA12-FULL-51-18_sp001799575
GB_GCA_003513005.1,s__46-80_sp003513005
GB_GCA_002408125.1,s__UBA5336_sp002408125
GB_GCA_002171375.1,s__TMED109_sp002171375
GB_GCA_005799545.1,s__SYGM01_sp005799545
RS_GCF_002803985.1,s__Williamsoniiplasma_luminosum
GB_GCA_002694095.1,s__S36-B12_sp002694095
RS_GCF_000296405.1,s__Corynebacterium_otitidis
GB_GCA_002457235.1,s__GCA-2690565_sp002457235
RS_GCF_000300135.1,s__Leuconostoc_carnosum
GB_GCA_002721895.1,s__UBA6614_sp002721895
GB_GCA_001817055.1,s__HO2-45-11b_sp001817055
GB_GCA_002050165.1,s__OLB4_sp002050165
GB_GCA_001871115.1,s__UBA9959_sp001871115
RS_GCF_004366715.1,s__Meridianimaribacter_flavus
RS_GCF_001045675.1,s__Megasphaera_cerevisiae
RS_GCF_000518925.1,s__Paracoccus_sp000518925
GB_GCA_003153035.1,s__Fen-1467_sp003153035
RS_GCF_006542375.1,s__Ha5_sp006542375
RS_GCF_000423785.1,s__Tetragenococcus_muriaticus
RS_GCF_003522965.1,s__Bombilactobacillus_bombi
GB_GCA_003142255.1,s__LD21_sp003142255
GB_GCA_002432635.1,s__UBA5861_sp002432635
GB_GCA_002413305.1,s__UBA4738_sp002413305
GB_GCA_002409785.1,s__Prevotella_sp002409785
GB_GCA_002328185.1,s__UBA9611_sp002328185
GB_GCA_002731275.1,s__UBA6777_sp002731275
RS_GCF_001952075.1,s__Bartonella_apis
RS_GCF_000971155.1,s__Demequina_maris
RS_GCF_000260415.1,s__Liquorilactobacillus_mali
GB_GCA_001643475.1,s__SPGG2_sp001643475
RS_GCF_003176895.1,s__Gracilibacillus_dipsosauri
GB_GCA_003567075.1,s__CSSed10-48_sp003567075
RS_GCF_002847825.1,s__Kytococcus_schroeteri
GB_GCA_002425225.1,s__Thiothrix_sp002425225
GB_GCA_001512765.1,s__DTU053_sp001512765
RS_GCF_001941425.1,s__Corynebacterium_ammoniagenes
RS_GCF_900114135.1,s__Celeribacter_halophilus
RS_GCF_002872415.1,s__Bacteriovorax_stolpii
GB_GCA_001512885.1,s__DTU049_sp001512885
GB_GCA_003171215.1,s__Fen-1231_sp003171215
GB_GCA_002783405.1,s__GCA-2770975_sp002783405
RS_GCF_001543145.1,s__Aerococcus_sanguinicola
GB_GCA_900318865.1,s__C941_sp900318865
RS_GCF_001049735.1,s__Nereida_ignava
GB_GCA_002451135.1,s__UBA6902_sp002451135
RS_GCF_002127965.1,s__Oxalobacter_formigenes
RS_GCF_004103715.1,s__PP17-6a_sp900095615
GB_GCA_004557185.1,s__Prevotellamassilia_sp004557185
RS_GCF_000340375.1,s__Eggerthia_catenaformis
RS_GCF_000758985.1,s__Pseudoglutamicibacter_albus_A
RS_GCF_001458555.1,s__Kryptonium_tengchongensis_B
GB_GCA_007128005.1,s__SKYF01_sp007128005
GB_GCA_002325615.1,s__UBA8403_sp002325615
GB_GCA_002788475.1,s__UBA9973_sp002788475
RS_GCF_001435775.1,s__Limosilactobacillus_ingluviei
GB_GCA_002398825.1,s__DTU019_sp002398825
RS_GCF_004284655.1,s__Pseudoxanthomonas_A_spadix_A
RS_GCF_003336425.1,s__Marinateneraspora_sediminis
GB_GCA_002399345.1,s__UBA4877_sp002399345
GB_GCA_002431975.1,s__UBA5884_sp002431975
RS_GCF_001975665.1,s__Polaribacter_reichenbachii
GB_GCA_002791075.1,s__UBA8468_sp002791075
RS_GCF_006351005.1,s__Miniimonas_arenae
RS_GCF_003814815.1,s__Salisediminibacterium_halotolerans
GB_GCA_005793215.1,s__F1-60-MAGs027_sp005793215
RS_GCF_003458855.1,s__Mitsuokella_sp003458855
RS_GCF_001404655.1,s__Anaerostipes_hadrus_A
GB_GCA_007135955.1,s__SLHW01_sp007135955
GB_GCA_003644445.1,s__B32-G15_sp003644445
GB_GCA_007135105.1,s__B1SED10-225_sp007135105
RS_GCF_900106695.1,s__Albimonas_donghaensis
RS_GCF_003355455.1,s__Erythrobacter_A_sp002723655
GB_GCA_003645255.1,s__Thiomargarita_sp003645255
RS_GCF_000178995.1,s__Afipia_sp000178995
RS_GCF_000069945.1,s__Corynebacterium_urealyticum
RS_GCF_000143845.1,s__Olsenella_uli
RS_GCF_000550805.1,s__Corynebacterium_vitaeruminis
GB_GCA_002296125.1,s__UBA11657_sp002296125
GB_GCA_002403155.1,s__Sulfurovum_sp002403155
RS_GCF_000526435.1,s__Caldicoprobacter_oshimai
GB_GCA_000432375.1,s__CAG-103_sp000432375
GB_GCA_002692965.1,s__Haliea_sp002692965
RS_GCF_000816145.1,s__Pseudothermotoga_A_hypogea
RS_GCF_900660545.1,s__Mycoplasmopsis_A_cynos
RS_GCF_900198365.1,s__Helicobacter_A_bilis_B
RS_GCF_000423265.1,s__Ligilactobacillus_saerimneri
GB_GCA_003561025.1,s__PWHW01_sp003561025
RS_GCF_000014045.1,s__Roseobacter_denitrificans
GB_GCA_002304445.1,s__Tous-C4FEB_sp002304445
GB_GCA_003142815.1,s__Dokdonella_A_sp003142815
RS_GCF_002160255.1,s__Olsenella_E_sp002160255
RS_GCF_001457035.1,s__Fictibacillus_C_enclensis
RS_GCF_900129155.1,s__Marinomonas_polaris
RS_GCF_900129865.1,s__Virgibacillus_chiguensis
GB_GCA_001917905.1,s__40CM-4-65-8_sp001917905
GB_GCA_000961575.1,s__BRH-c8a_sp000961575
RS_GCF_000190695.1,s__Kingella_A_denitrificans
RS_GCF_900187185.1,s__Planobacterium_taklimakanense
GB_GCA_007121455.1,s__SKKN01_sp007121455
GB_GCA_004556705.1,s__CAG-180_sp004556705
RS_GCF_000421665.1,s__Bavariicoccus_seileri
GB_GCA_001004905.1,s__C7867-001_sp001004905
GB_GCA_000961805.1,s__Desulfosporosinus_sp000961805
GB_GCA_002293065.1,s__UBA953_sp002293065
RS_GCF_004363305.1,s__Marinomonas_communis
RS_GCF_000422785.1,s__Pseudovibrio_exalbescens
RS_GCF_900660515.1,s__Mycoplasmopsis_A_bovirhinis
GB_GCA_007134485.1,s__Wenzhouxiangella_sp007134485
GB_GCA_900314685.1,s__Olegusella_sp900314685
GB_GCA_002367275.1,s__UBA3088_sp002367275
GB_GCA_002471275.1,s__UBA7330_sp002471275
GB_GCA_007131235.1,s__Wenzhouxiangella_sp007131235
GB_GCA_005793375.1,s__SXSK01_sp005793375
GB_GCA_001821935.1,s__2-02-FULL-43-16_sp001821935
GB_GCA_001817215.1,s__UBA10122_sp001817215
RS_GCF_000722615.1,s__Pseudorhizobium_pelagicum
GB_GCA_001771365.1,s__O2-12-FULL-45-9-A_sp001771365
RS_GCF_900106785.1,s__Prevotellamassilia_timonensis
GB_GCA_003165895.1,s__Bog-950_sp003165895
GB_GCA_001777995.1,s__2-12-FULL-45-10_sp001777995
GB_GCA_002409365.1,s__T78_sp002409365
GB_GCA_002490725.1,s__UBA3263_sp002490725
GB_GCA_002448815.1,s__UBA6929_sp002448815
RS_GCF_003268595.1,s__Paraliobacillus_A_sp003268595
GB_GCA_002413075.1,s__Desulfosporosinus_sp002413075
RS_GCF_000422545.1,s__Desulfocurvibacter_africanus
GB_GCA_002419465.1,s__Trichlorobacter_sp002419465
GB_GCA_007132345.1,s__SLOV01_sp007132345
GB_GCA_007125355.1,s__SLDG01_sp007125355
GB_GCA_007132965.1,s__PWLA01_sp007132965
RS_GCF_001679005.1,s__Moraxella_nonliquefaciens
GB_GCA_002708885.1,s__EC70_sp002708885
RS_GCF_002894645.1,s__Salinibacter_altiplanensis
RS_GCF_003688935.1,s__Corynebacterium_macginleyi
GB_GCA_002292215.1,s__Glaciecola_sp002292215
GB_GCA_002699025.1,s__GCA-2699025_sp002699025
GB_GCA_003152835.1,s__LD21_sp003152835
RS_GCF_000024985.1,s__Sphaerobacter_thermophilus
RS_GCF_000745125.1,s__Carnobacterium_A_jeotgali
GB_GCA_002437585.1,s__CAG-110_sp002437585
RS_GCF_900476215.1,s__Helicobacter_H_mustelae
GB_GCA_003225175.1,s__Gp1-AA112_sp003225175
GB_GCA_007129985.1,s__SKUL01_sp007129985
GB_GCA_002477595.1,s__Fabibacter_sp002477595
GB_GCA_001790515.1,s__2011-GWC2-44-17_sp001790515
RS_GCF_001423185.1,s__Plantibacter_sp001423185
GB_GCA_002787775.1,s__UBA4207_sp002787775
GB_GCA_002383495.1,s__UBA4054_sp002383495
RS_GCF_000174435.1,s__Desulfonatronospira_thiodismutans
RS_GCF_900142955.1,s__Anaerosporobacter_mobilis
GB_GCA_003155495.1,s__Fen-1298_sp003155495
RS_GCF_000685235.1,s__Hyphomonas_adhaerens
RS_GCF_000314735.2,s__Afipia_felis
GB_GCA_001829125.1,s__GWC1-27-15_sp001829125
GB_GCA_002390775.1,s__SHAN690_sp002390775
RS_GCF_000518225.1,s__Helicobacter_G_pametensis
GB_GCA_003136185.1,s__Palsa-601_sp003136185
RS_GCF_000162875.1,s__Slackia_exigua
GB_GCA_001766965.1,s__2-02-FULL-67-57_sp001766965
GB_GCA_002342805.1,s__UBA1351_sp002342805
GB_GCA_900604495.1,s__GCA-900066495_sp900066495
GB_GCA_003484955.1,s__UBA8517_sp003484955
GB_GCA_002780235.1,s__CG2-30-43-20_sp002780235
RS_GCF_002979865.1,s__Glutamicibacter_sp002979865
GB_GCA_003507395.1,s__CAG-273_sp003507395
RS_GCF_000425005.1,s__Bulleidia_moorei
RS_GCF_000392435.1,s__Saccharimonas_aalborgensis
GB_GCA_002708995.1,s__UBA7985_sp002708995
RS_GCF_000287055.2,s__Vibrio_sp000287055
RS_GCF_000018885.1,s__Renibacterium_salmoninarum
RS_GCF_001418285.1,s__Streptomyces_sp001418285
GB_GCA_003164955.1,s__Bog-532_sp003164955
RS_GCF_000736415.1,s__Campylobacter_iguaniorum
GB_GCA_002296965.1,s__Treponema_D_sp002296965
RS_GCF_003182315.1,s__Idiomarina_maritima_A
GB_GCA_002724825.1,s__UBA8592_sp002724825
GB_GCA_003538135.1,s__CAG-177_sp003538135
RS_GCF_000384815.1,s__Halodesulfovibrio_aestuarii
GB_GCA_002331025.1,s__Sedimentibacter_sp002331025
GB_GCA_900066645.1,s__Lawsonibacter_sp900066645
RS_GCF_000513295.1,s__Magnetospirillum_gryphiswaldense
GB_GCA_004356305.1,s__SMXJ01_sp004356305
GB_GCA_002400365.1,s__UBA4142_sp002400365
RS_GCF_001632745.1,s__Aquimarina_aggregata
GB_GCA_002493905.1,s__UBA7050_sp002493905
RS_GCF_002924445.1,s__Minwuia_thermotolerans
GB_GCA_001916075.1,s__Clostridium_sp001916075
RS_GCF_001458195.1,s__Ruegeria_atlantica
GB_GCA_002707655.1,s__UBA8110_sp002707655
GB_GCA_900019385.1,s__DTU012_sp900019385
GB_GCA_001795795.1,s__2-02-FULL-46-19_sp001795795
GB_GCA_007132465.1,s__SLQR01_sp007132465
GB_GCA_001786745.1,s__UBA9973_sp001786745
RS_GCF_000829155.1,s__Sulcia_muelleri_A
RS_GCF_900049755.1,s__Corynebacterium_provencense
RS_GCF_004117075.1,s__Fervidobacterium_changbaicum
GB_GCA_005888425.1,s__AP-15_sp005888425
RS_GCF_003478275.1,s__AM51-8_sp003478275
GB_GCA_007125735.1,s__SLCP01_sp007125735
GB_GCA_005888365.1,s__GMQP-bins7_sp005888365
RS_GCF_900156515.1,s__Moraxella_cuniculi
RS_GCF_000013405.1,s__Syntrophus_aciditrophicus
GB_GCA_001778095.1,s__XYB2-FULL-38-15_sp001778095
RS_GCF_001467695.1,s__Legionella_gratiana
GB_GCA_003165795.1,s__Bog-257_sp003165795
GB_GCA_000437495.1,s__CAG-485_sp000437495
GB_GCA_000989565.1,s__GWC2-33-13_sp000989565
RS_GCF_000174015.1,s__Lancefieldella_rimae
GB_GCA_003222535.1,s__Gp6-AA45_sp003222535
GB_GCA_002471805.1,s__UBA2134_sp002471805
GB_GCA_007131945.1,s__Pararhodobacter_sp007131945
GB_GCA_004557905.1,s__SFFH01_sp004557905
GB_GCA_007130865.1,s__Alkalispirochaeta_sp007130865
GB_GCA_007134775.1,s__SLKC01_sp007134775
RS_GCF_900660685.1,s__Mycoplasmopsis_columbina
RS_GCF_002000545.1,s__Rodentibacter_trehalosifermentans
RS_GCF_003515945.1,s__Dermacoccus_abyssi
GB_GCA_002410065.1,s__UBA5261_sp002410065
RS_GCF_001435975.1,s__Secundilactobacillus_collinoides
RS_GCF_002549975.1,s__Faecalibacterium_prausnitzii_H
GB_GCA_002731985.1,s__SCGCAAA288-L16_sp002731985
RS_GCF_000177015.3,s__Lawsonibacter_sp000177015
GB_GCA_002331495.1,s__UBA2100_sp002331495
RS_GCF_001306175.1,s__Ardenticatena_maritima
RS_GCF_900095135.1,s__Proteiniphilum_saccharofermentans
RS_GCF_000615765.1,s__Ligilactobacillus_equi
RS_GCF_000508985.1,s__Anaerostipes_sp000508985
GB_GCA_005799265.1,s__F1-60-MAGs120_sp005799265
GB_GCA_001820095.1,s__2-01-FULL-40-39_sp001820095
GB_GCA_001817615.1,s__02-FULL-45-11b_sp001817615
GB_GCA_002440125.1,s__UBA4951_sp002440125
RS_GCF_001747895.1,s__Staphylococcus_equorum_A
GB_GCA_002715785.1,s__UBA11889_sp002715785
RS_GCF_000239695.1,s__Actinomyces_graevenitzii
GB_GCA_007125835.1,s__SLCJ01_sp007125835
RS_GCF_002324875.1,s__Luteimonas_sp002324875
RS_GCF_900660525.1,s__Mycoplasmopsis_bovigenitalium
GB_GCA_002731875.1,s__Sulfitobacter_sp002731875
RS_GCF_001294465.1,s__Moellerella_wisconsensis
RS_GCF_001951155.1,s__Gramella_flava
GB_GCA_001805055.1,s__GWC2-57-13_sp001805055
GB_GCA_002394205.1,s__Lachnospira_sp002394205
GB_GCA_002471975.1,s__Dialister_sp002471975
RS_GCF_002270465.1,s__Blautia_hominis
RS_GCF_001486165.1,s__Bittarella_massiliensis
GB_GCA_000436075.1,s__CAG-1427_sp000436075
RS_GCF_003105075.1,s__Comamonas_sp003105075
RS_GCF_000153765.1,s__Mariprofundus_ferrooxydans
GB_GCA_002348365.1,s__UBA2966_sp002348365
RS_GCF_000382385.1,s__Prevotella_maculosa
GB_GCA_001509115.1,s__Mesotoga_infera
GB_GCA_001872545.1,s__UBA1561_sp001872545
RS_GCF_000063605.1,s__Mycoplasmopsis_agalactiae
GB_GCA_007132825.1,s__SKTA01_sp007132825
GB_GCA_900318775.1,s__UBA4334_sp900318775
RS_GCF_900199435.1,s__Pygmaiobacter_massiliensis
GB_GCA_000433255.1,s__CAG-605_sp000433255
GB_GCA_002424305.1,s__UBA4971_sp002424305
GB_GCA_001725155.1,s__Tahibacter_sp001725155
RS_GCF_900130055.1,s__Clostridium_T_intestinale
GB_GCA_000434995.1,s__Eubacterium_R_sp000434995
GB_GCA_000997405.1,s__UBA8517_sp000997405
RS_GCF_004217225.1,s__Azospira_oryzae
RS_GCF_000808015.1,s__Terrisporobacter_othiniensis
GB_GCA_002714245.1,s__Litoricola_sp002714245
GB_GCA_002337545.1,s__UBA1924_sp002337545
RS_GCF_000196275.1,s__Deinococcus_geothermalis
RS_GCF_000312705.1,s__LE011-02_sp000312705
GB_GCA_007120085.1,s__SKTA01_sp007120085
GB_GCA_002784045.1,s__PFJX01_sp002784045
GB_GCA_003564035.1,s__SKNS01_sp003564035
GB_GCA_002692105.1,s__MED-G16_sp002692105
GB_GCA_002376005.1,s__UBA3561_sp002376005
GB_GCA_002432025.1,s__UBA1436_sp002432025
RS_GCF_000158075.1,s__Enterocloster_asparagiformis
RS_GCF_000341385.1,s__Bartonella_berkhoffii
RS_GCF_000621105.1,s__Mannheimia_granulomatis
RS_GCF_000063525.1,s__RCC307_sp000063525
RS_GCF_001486445.1,s__RUG013_sp001486445
RS_GCF_000210375.1,s__Arthrospira_platensis
GB_GCA_007135355.1,s__Wenzhouxiangella_sp007135355
GB_GCA_003160265.1,s__Palsa-1188_sp003160265
GB_GCA_003213625.1,s__TMED189_sp003213625
RS_GCF_003444775.1,s__Deinococcus_ficus
GB_GCA_002328295.1,s__UBA2144_sp002328295
